"FIPS","Admin2","Province_State","Country_Region","Last_Update","Lat","Long_","Confirmed","Deaths","Recovered","Active","Combined_Key","Incidence_Rate","Case.Fatality_Ratio"
54071,"Pendleton","West Virginia","US","2020-09-11",38.68314479,-79.35084086,46,1,0,45,"Pendleton, West Virginia, US",660.06600660066,2.17391304347826
54073,"Pleasants","West Virginia","US","2020-09-11",39.37091679,-81.16771771,15,2,0,13,"Pleasants, West Virginia, US",201.072386058981,13.3333333333333
54075,"Pocahontas","West Virginia","US","2020-09-11",38.32758728,-80.00993811,55,0,0,55,"Pocahontas, West Virginia, US",666.909179095429,0
54077,"Preston","West Virginia","US","2020-09-11",39.46770987,-79.66712803,142,4,0,138,"Preston, West Virginia, US",424.742761426179,2.8169014084507
54079,"Putnam","West Virginia","US","2020-09-11",38.50782345,-81.9082131,362,1,0,361,"Putnam, West Virginia, US",641.275465013286,0.276243093922652
54081,"Raleigh","West Virginia","US","2020-09-11",37.76936795,-81.2456041,399,4,0,395,"Raleigh, West Virginia, US",543.885715843568,1.00250626566416
54083,"Randolph","West Virginia","US","2020-09-11",38.769899,-79.87919615,228,2,0,226,"Randolph, West Virginia, US",794.563512807109,0.87719298245614
54085,"Ritchie","West Virginia","US","2020-09-11",39.18094587,-81.06356878,9,0,0,9,"Ritchie, West Virginia, US",94.2013816202638,0
54087,"Roane","West Virginia","US","2020-09-11",38.71622686,-81.35243568,37,1,0,36,"Roane, West Virginia, US",270.30976037405,2.7027027027027
54089,"Summers","West Virginia","US","2020-09-11",37.65390597,-80.86009693,22,0,0,22,"Summers, West Virginia, US",174.978127734033,0
54091,"Taylor","West Virginia","US","2020-09-11",39.33602617,-80.0421439,112,6,0,106,"Taylor, West Virginia, US",670.859538784067,5.35714285714286
54093,"Tucker","West Virginia","US","2020-09-11",39.11240885,-79.57053576,13,0,0,13,"Tucker, West Virginia, US",190.086269922503,0
54095,"Tyler","West Virginia","US","2020-09-11",39.46811972,-80.88772676,15,0,0,15,"Tyler, West Virginia, US",174.601326970085,0
90054,"Unassigned","West Virginia","US","2020-09-11",NA,NA,0,0,0,0,"Unassigned, West Virginia, US",NA,NA
54097,"Upshur","West Virginia","US","2020-09-11",38.89285061,-80.23689136,51,0,0,51,"Upshur, West Virginia, US",210.953011250827,0
54099,"Wayne","West Virginia","US","2020-09-11",38.14901357,-82.42287994,304,10,0,294,"Wayne, West Virginia, US",771.534439876148,3.28947368421053
54101,"Webster","West Virginia","US","2020-09-11",38.49370949,-80.4202023,7,0,0,7,"Webster, West Virginia, US",86.2706433325117,0
54103,"Wetzel","West Virginia","US","2020-09-11",39.6065771,-80.6401654,45,0,0,45,"Wetzel, West Virginia, US",298.705609027547,0
54105,"Wirt","West Virginia","US","2020-09-11",39.02775007,-81.37473928,8,0,0,8,"Wirt, West Virginia, US",137.433430682013,0
54107,"Wood","West Virginia","US","2020-09-11",39.20967886,-81.5162836,327,5,0,322,"Wood, West Virginia, US",391.532364280754,1.52905198776758
54109,"Wyoming","West Virginia","US","2020-09-11",37.612327,-81.54511071,75,4,0,71,"Wyoming, West Virginia, US",367.755222124154,5.33333333333333
9001,"Fairfield","Connecticut","US","2020-09-12",41.26809896,-73.3881171,19360,1418,0,17942,"Fairfield, Connecticut, US",2052.29972056498,7.32438016528926
9003,"Hartford","Connecticut","US","2020-09-12",41.80283011,-72.73103891,13886,1430,0,12456,"Hartford, Connecticut, US",1557.21526936707,10.2981420135388
9005,"Litchfield","Connecticut","US","2020-09-12",41.7937534,-73.2451475,1773,139,0,1634,"Litchfield, Connecticut, US",983.181114937366,7.83981951494642
9007,"Middlesex","Connecticut","US","2020-09-12",41.45949668,-72.53714864,1512,193,0,1319,"Middlesex, Connecticut, US",930.828141544978,12.7645502645503
9009,"New Haven","Connecticut","US","2020-09-12",41.4080325,-72.93620426,13961,1110,0,12851,"New Haven, Connecticut, US",1633.32970657158,7.95071986247403
9011,"New London","Connecticut","US","2020-09-12",41.48896435,-72.10430976,1651,110,0,1541,"New London, Connecticut, US",622.534935107049,6.6626287098728
9013,"Tolland","Connecticut","US","2020-09-12",41.85853803,-72.3308481,1232,65,0,1167,"Tolland, Connecticut, US",817.40434312405,5.27597402597403
90009,"Unassigned","Connecticut","US","2020-09-12",NA,NA,107,0,0,107,"Unassigned, Connecticut, US",NA,0
9015,"Windham","Connecticut","US","2020-09-12",41.82972709,-71.98182316,844,15,0,829,"Windham, Connecticut, US",722.714116901577,1.77725118483412
10001,"Kent","Delaware","US","2020-09-12",39.08646628,-75.56884914,2747,111,0,2636,"Kent, Delaware, US",1519.47606562455,4.04077175100109
10003,"New Castle","Delaware","US","2020-09-12",39.57992638,-75.64054974,8880,305,0,8575,"New Castle, Delaware, US",1589.25321206329,3.43468468468468
10005,"Sussex","Delaware","US","2020-09-12",38.66143781,-75.39031349,6471,197,0,6274,"Sussex, Delaware, US",2762.72814601345,3.04435172307217
90010,"Unassigned","Delaware","US","2020-09-12",NA,NA,461,0,0,461,"Unassigned, Delaware, US",NA,0
24001,"Allegany","Maryland","US","2020-09-12",39.62357628,-78.69280486,411,22,0,389,"Allegany, Maryland, US",583.674164962508,5.35279805352798
24003,"Anne Arundel","Maryland","US","2020-09-12",39.00670238,-76.60329337,8986,241,0,8745,"Anne Arundel, Maryland, US",1551.35920888622,2.68194969953261
24005,"Baltimore","Maryland","US","2020-09-12",39.45784712,-76.62911955,16520,609,0,15911,"Baltimore, Maryland, US",1996.68830148543,3.6864406779661
24510,"Baltimore City","Maryland","US","2020-09-12",39.30211911,-76.61151012,15162,472,0,14690,"Baltimore City, Maryland, US",2554.71869787191,3.11304577232555
24009,"Calvert","Maryland","US","2020-09-12",38.53961642,-76.56820632,847,28,0,819,"Calvert, Maryland, US",915.428262631721,3.30578512396694
24011,"Caroline","Maryland","US","2020-09-12",38.87172293,-75.82904158,584,3,0,581,"Caroline, Maryland, US",1748.18894809316,0.513698630136986
24013,"Carroll","Maryland","US","2020-09-12",39.56453592,-77.02373735,1820,123,0,1697,"Carroll, Maryland, US",1080.4585418559,6.75824175824176
24015,"Cecil","Maryland","US","2020-09-12",39.56647682,-75.94627411,886,31,0,855,"Cecil, Maryland, US",861.406834864615,3.49887133182844
24017,"Charles","Maryland","US","2020-09-12",38.51092331,-76.98580666,2536,95,0,2441,"Charles, Maryland, US",1553.37902815806,3.74605678233438
24019,"Dorchester","Maryland","US","2020-09-12",38.45413522,-76.02752426,509,9,0,500,"Dorchester, Maryland, US",1594.16204704187,1.76817288801572
24021,"Frederick","Maryland","US","2020-09-12",39.47296601,-77.39999394,3684,127,0,3557,"Frederick, Maryland, US",1419.39610166945,3.44733984799131
24023,"Garrett","Maryland","US","2020-09-12",39.52786077,-79.27355126,66,1,0,65,"Garrett, Maryland, US",227.476390707934,1.51515151515152
24025,"Harford","Maryland","US","2020-09-12",39.55010644,-76.3077594,2750,74,0,2676,"Harford, Maryland, US",1076.56954052012,2.69090909090909
24027,"Howard","Maryland","US","2020-09-12",39.25305293,-76.93126208,4704,119,0,4585,"Howard, Maryland, US",1444.31821670914,2.5297619047619
24029,"Kent","Maryland","US","2020-09-12",39.24976208,-76.04741541,279,24,0,255,"Kent, Maryland, US",1436.51529193698,8.60215053763441
24031,"Montgomery","Maryland","US","2020-09-12",39.13676329,-77.20358245,20993,833,0,20160,"Montgomery, Maryland, US",1998.02415179387,3.96798932977659
24033,"Prince George's","Maryland","US","2020-09-12",38.83070039,-76.8496441,27439,807,0,26632,"Prince George's, Maryland, US",3017.50635359997,2.94106928095047
24035,"Queen Anne's","Maryland","US","2020-09-12",39.06198912,-76.03530977,599,26,0,573,"Queen Anne's, Maryland, US",1188.94027510371,4.34056761268781
24039,"Somerset","Maryland","US","2020-09-12",38.1163542,-75.75118623,211,4,0,207,"Somerset, Maryland, US",823.7039350406,1.8957345971564
24037,"St. Mary's","Maryland","US","2020-09-12",38.30058422,-76.6062928,1170,57,0,1113,"St. Mary's, Maryland, US",1030.74618976302,4.87179487179487
24041,"Talbot","Maryland","US","2020-09-12",38.76618159,-76.10882561,501,4,0,497,"Talbot, Maryland, US",1347.46241359834,0.798403193612774
90024,"Unassigned","Maryland","US","2020-09-12",NA,NA,0,10,0,-10,"Unassigned, Maryland, US",NA,NA
24043,"Washington","Maryland","US","2020-09-12",39.60835778,-77.82002295,1453,35,0,1418,"Washington, Maryland, US",961.939503075161,2.40880935994494
24045,"Wicomico","Maryland","US","2020-09-12",38.37301947,-75.62705831,1697,48,0,1649,"Wicomico, Maryland, US",1637.88860041116,2.8285209192693
24047,"Worcester","Maryland","US","2020-09-12",38.21274277,-75.33200012,917,26,0,891,"Worcester, Maryland, US",1754.15104445635,2.83533260632497
25001,"Barnstable","Massachusetts","US","2020-09-12",41.72980578,-70.28854339,1667,169,0,1498,"Barnstable, Massachusetts, US",782.665852856942,10.1379724055189
25003,"Berkshire","Massachusetts","US","2020-09-12",42.37428441,-73.20524838,679,46,0,633,"Berkshire, Massachusetts, US",543.443462671277,6.77466863033873
25005,"Bristol","Massachusetts","US","2020-09-12",41.79228404,-71.10872211,9478,671,0,8807,"Bristol, Massachusetts, US",1676.87808399252,7.07955264823802
NA,"Dukes and Nantucket","Massachusetts","US","2020-09-12",41.40674725,-70.68763497,117,1,0,116,"Dukes and Nantucket, Massachusetts, US",407.225644773938,0.854700854700855
25009,"Essex","Massachusetts","US","2020-09-12",42.6687626,-70.94687179,18580,1258,0,17322,"Essex, Massachusetts, US",2354.77812109491,6.77072120559742
25011,"Franklin","Massachusetts","US","2020-09-12",42.58119713,-72.58602547,396,66,0,330,"Franklin, Massachusetts, US",564.263322884012,16.6666666666667
25013,"Hampden","Massachusetts","US","2020-09-12",42.13440424,-72.63235561,7834,767,0,7067,"Hampden, Massachusetts, US",1679.77494360725,9.79065611437325
25015,"Hampshire","Massachusetts","US","2020-09-12",42.33997957,-72.65898478,1194,141,0,1053,"Hampshire, Massachusetts, US",742.398806192874,11.8090452261307
25017,"Middlesex","Massachusetts","US","2020-09-12",42.48607732,-71.39049229,26021,2096,0,23925,"Middlesex, Massachusetts, US",1614.50742353256,8.05503247377118
25021,"Norfolk","Massachusetts","US","2020-09-12",42.16073095,-71.20530408,9780,1029,0,8751,"Norfolk, Massachusetts, US",1383.75013264476,10.521472392638
25023,"Plymouth","Massachusetts","US","2020-09-12",41.94070556,-70.80802823,9318,748,0,8570,"Plymouth, Massachusetts, US",1787.790530351,8.02747370680403
25025,"Suffolk","Massachusetts","US","2020-09-12",42.3279514,-71.07850442,23028,1114,0,21914,"Suffolk, Massachusetts, US",2864.51044710396,4.8375890220601
90025,"Unassigned","Massachusetts","US","2020-09-12",NA,NA,2128,5,0,2123,"Unassigned, Massachusetts, US",NA,0.234962406015038
25027,"Worcester","Massachusetts","US","2020-09-12",42.35026951,-71.90493363,13766,1069,0,12697,"Worcester, Massachusetts, US",1657.31223107503,7.76550922562836
34001,"Atlantic","New Jersey","US","2020-09-12",39.47538693,-74.65848483,3865,253,0,3612,"Atlantic, New Jersey, US",1465.8474608412,6.54592496765847
34003,"Bergen","New Jersey","US","2020-09-12",40.96010917,-74.07164325,21925,2041,0,19884,"Bergen, New Jersey, US",2351.95805201019,9.30900798175599
34005,"Burlington","New Jersey","US","2020-09-12",39.87681124,-74.66927768,6661,486,0,6175,"Burlington, New Jersey, US",1495.6809154169,7.29620177150578
34007,"Camden","New Jersey","US","2020-09-12",39.80343818,-74.96388753,9445,596,0,8849,"Camden, New Jersey, US",1864.86491822829,6.31021704605611
34009,"Cape May","New Jersey","US","2020-09-12",39.15008829,-74.80170244,955,94,0,861,"Cape May, New Jersey, US",1037.60362455046,9.84293193717278
34011,"Cumberland","New Jersey","US","2020-09-12",39.37199394,-75.10712559,3673,157,0,3516,"Cumberland, New Jersey, US",2456.41255425442,4.27443506670297
34013,"Essex","New Jersey","US","2020-09-12",40.78681335,-74.24657979,20606,2123,0,18483,"Essex, New Jersey, US",2579.05441346726,10.3028244200718
34015,"Gloucester","New Jersey","US","2020-09-12",39.71581067,-75.13995546,3991,224,0,3767,"Gloucester, New Jersey, US",1368.48674374906,5.61262841393135
34017,"Hudson","New Jersey","US","2020-09-12",40.73766234,-74.07515667,20344,1512,0,18832,"Hudson, New Jersey, US",3025.62050949522,7.43216673220606
34019,"Hunterdon","New Jersey","US","2020-09-12",40.56335249,-74.91284156,1249,125,0,1124,"Hunterdon, New Jersey, US",1004.25340312452,10.0080064051241
34021,"Mercer","New Jersey","US","2020-09-12",40.28047017,-74.70479631,8467,633,0,7834,"Mercer, New Jersey, US",2304.38450861389,7.47608361875517
34023,"Middlesex","New Jersey","US","2020-09-12",40.43629879,-74.41426991,18760,1422,0,17338,"Middlesex, New Jersey, US",2273.76851679025,7.57995735607676
34025,"Monmouth","New Jersey","US","2020-09-12",40.26549699,-74.22240686,11102,863,0,10239,"Monmouth, New Jersey, US",1794.13214392489,7.77337416681679
34027,"Morris","New Jersey","US","2020-09-12",40.86095313,-74.5455371,7610,831,0,6779,"Morris, New Jersey, US",1547.23540952942,10.9198423127464
34029,"Ocean","New Jersey","US","2020-09-12",39.8895449,-74.28089251,11655,1034,0,10621,"Ocean, New Jersey, US",1919.51066065423,8.87172887172887
34031,"Passaic","New Jersey","US","2020-09-12",41.03238628,-74.29954144,18608,1249,0,17359,"Passaic, New Jersey, US",3708.05817155747,6.7121668099742
34033,"Salem","New Jersey","US","2020-09-12",39.58719656,-75.3469663,1007,89,0,918,"Salem, New Jersey, US",1614.1700729342,8.83813306852036
34035,"Somerset","New Jersey","US","2020-09-12",40.56465737,-74.61683016,5529,568,0,4961,"Somerset, New Jersey, US",1680.8843111384,10.2731054440224
34037,"Sussex","New Jersey","US","2020-09-12",41.13891592,-74.69118243,1422,198,0,1224,"Sussex, New Jersey, US",1012.18609418598,13.9240506329114
90034,"Unassigned","New Jersey","US","2020-09-12",NA,NA,313,0,0,313,"Unassigned, New Jersey, US",NA,0
34039,"Union","New Jersey","US","2020-09-12",40.65835409,-74.30680092,17286,1354,0,15932,"Union, New Jersey, US",3107.08720011648,7.83292838134907
34041,"Warren","New Jersey","US","2020-09-12",40.85951833,-74.99556527,1415,171,0,1244,"Warren, New Jersey, US",1344.20093666581,12.0848056537102
36001,"Albany","New York","US","2020-09-12",42.60060306,-73.97723916,2882,133,0,2749,"Albany, New York, US",943.352994703868,4.6148507980569
36003,"Allegany","New York","US","2020-09-12",42.25748406,-78.02750466,93,1,0,92,"Allegany, New York, US",201.774749951184,1.0752688172043
36005,"Bronx","New York","US","2020-09-12",40.85209301,-73.86282755,52125,4931,0,47194,"Bronx, New York, US",3675.41550704516,9.45995203836931
36007,"Broome","New York","US","2020-09-12",42.15903158,-75.81326086,1395,69,0,1326,"Broome, New York, US",732.329595565075,4.94623655913978
36009,"Cattaraugus","New York","US","2020-09-12",42.24778241,-78.67923096,239,6,0,233,"Cattaraugus, New York, US",313.990304399806,2.51046025104602
36011,"Cayuga","New York","US","2020-09-12",42.91261714,-76.55731592,185,2,0,183,"Cayuga, New York, US",241.590054325115,1.08108108108108
36013,"Chautauqua","New York","US","2020-09-12",42.2276921,-79.36691763,496,9,0,487,"Chautauqua, New York, US",390.84970410471,1.81451612903226
36015,"Chemung","New York","US","2020-09-12",42.13891056,-76.7638805,239,3,0,236,"Chemung, New York, US",286.378450920245,1.25523012552301
36017,"Chenango","New York","US","2020-09-12",42.49430041,-75.60887553,244,7,0,237,"Chenango, New York, US",516.872497722795,2.86885245901639
36019,"Clinton","New York","US","2020-09-12",44.74530905,-73.67875352,152,5,0,147,"Clinton, New York, US",188.855066161397,3.28947368421053
36021,"Columbia","New York","US","2020-09-12",42.24819348,-73.63089095,577,37,0,540,"Columbia, New York, US",970.383949143136,6.41247833622184
36023,"Cortland","New York","US","2020-09-12",42.59509207,-76.07048931,109,0,0,109,"Cortland, New York, US",229.08303734684,0
36025,"Delaware","New York","US","2020-09-12",42.19837623,-74.96709306,128,4,0,124,"Delaware, New York, US",290.019259091424,3.125
36027,"Dutchess","New York","US","2020-09-12",41.7648606,-73.74356679,4975,153,0,4822,"Dutchess, New York, US",1690.92305705293,3.07537688442211
36029,"Erie","New York","US","2020-09-12",42.76249024,-78.73063652,10503,681,0,9822,"Erie, New York, US",1143.24340210427,6.48386175378463
36031,"Essex","New York","US","2020-09-12",44.11630765,-73.77297842,150,0,0,150,"Essex, New York, US",406.669377795852,0
36033,"Franklin","New York","US","2020-09-12",44.59040891,-74.29926032,60,0,0,60,"Franklin, New York, US",119.947223221782,0
36035,"Fulton","New York","US","2020-09-12",43.11363907,-74.41798804,315,24,0,291,"Fulton, New York, US",590.075492197891,7.61904761904762
36037,"Genesee","New York","US","2020-09-12",43.0022601,-78.19135193,306,5,0,301,"Genesee, New York, US",534.217877094972,1.63398692810458
36039,"Greene","New York","US","2020-09-12",42.275797,-74.12384884,317,18,0,299,"Greene, New York, US",671.780961261338,5.6782334384858
36041,"Hamilton","New York","US","2020-09-12",43.66146647,-74.49721957,14,0,0,14,"Hamilton, New York, US",317.028985507246,0
36043,"Herkimer","New York","US","2020-09-12",43.42034246,-74.96145307,312,10,0,302,"Herkimer, New York, US",508.81455992433,3.20512820512821
36045,"Jefferson","New York","US","2020-09-12",44.04200959,-75.94653457,157,0,0,157,"Jefferson, New York, US",142.942986689003,0
36047,"Kings","New York","US","2020-09-12",40.6361825,-73.94935552,66009,7299,0,58710,"Kings, New York, US",2578.57426629056,11.0575830568559
36049,"Lewis","New York","US","2020-09-12",43.7844157,-75.44903992,50,0,0,50,"Lewis, New York, US",190.14298752662,0
36051,"Livingston","New York","US","2020-09-12",42.72596275,-77.77966158,190,8,0,182,"Livingston, New York, US",301.999554948024,4.21052631578947
36053,"Madison","New York","US","2020-09-12",42.91653905,-75.67266639,476,17,0,459,"Madison, New York, US",670.980110232447,3.57142857142857
36055,"Monroe","New York","US","2020-09-12",43.14638895,-77.69322942,5676,289,0,5387,"Monroe, New York, US",765.196759103226,5.09161381254405
36057,"Montgomery","New York","US","2020-09-12",42.90123494,-74.44011632,217,4,0,213,"Montgomery, New York, US",440.86873488958,1.84331797235023
36059,"Nassau","New York","US","2020-09-12",40.74066522,-73.58941873,45550,2199,0,43351,"Nassau, New York, US",3356.85712685456,4.82766190998902
36061,"New York","New York","US","2020-09-12",40.7672726,-73.97152637,32603,3179,0,29424,"New York, New York, US",2001.77318681211,9.75063644449897
36063,"Niagara","New York","US","2020-09-12",43.19898042,-78.74777412,1671,101,0,1570,"Niagara, New York, US",798.448019648224,6.04428485936565
36065,"Oneida","New York","US","2020-09-12",43.24375382,-75.43710392,2333,120,0,2213,"Oneida, New York, US",1020.24305661846,5.14359194170596
36067,"Onondaga","New York","US","2020-09-12",43.00491923,-76.19971155,4043,204,0,3839,"Onondaga, New York, US",877.905360803252,5.04575810042048
36069,"Ontario","New York","US","2020-09-12",42.85145728,-77.30874425,427,35,0,392,"Ontario, New York, US",388.970367198958,8.19672131147541
